timestamp,fuel_price_vnd_liter,traffic_congestion_index,avg_vehicle_speed_kmh,delivery_fee_avg_vnd,freight_cost_index,rice_price_vnd_kg,veg_price_vnd_kg,active_delivery_vehicles,rain_flag,congestion_level,fee_multiplier,adjusted_fee,hour_timestamp
2023-06-10T19:00:00.000Z,19928,2.69,26.6,25948,102.94,15099,22855,87,1,normal,1.0,25948.0,2023-06-10T19:00:00.000Z
2023-06-10T20:00:00.000Z,19928,2.55,26.1,23847,102.51,15260,22793,99,1,normal,1.0,23847.0,2023-06-10T20:00:00.000Z
2023-06-10T21:00:00.000Z,19928,2.15,30.0,23752,102.48,15252,22936,87,0,normal,1.0,23752.0,2023-06-10T21:00:00.000Z
2023-06-10T22:00:00.000Z,19928,2.05,30.8,25436,102.46,15246,22822,84,1,normal,1.0,25436.0,2023-06-10T22:00:00.000Z
2023-06-10T23:00:00.000Z,19928,3.05,27.8,25900,102.35,15178,22876,96,0,normal,1.0,25900.0,2023-06-10T23:00:00.000Z
2023-06-11T00:00:00.000Z,19928,4.75,19.1,25496,102.69,15159,23076,77,1,congested,1.0,25496.0,2023-06-11T00:00:00.000Z
2023-06-11T01:00:00.000Z,19928,3.91,27.0,26161,102.78,15267,22801,93,0,normal,1.0,26161.0,2023-06-11T01:00:00.000Z
2023-06-11T02:00:00.000Z,19928,4.15,23.6,24701,102.71,15271,22869,76,0,congested,1.0,24701.0,2023-06-11T02:00:00.000Z
2023-06-11T03:00:00.000Z,19928,1.89,30.4,25877,102.66,15260,22779,81,1,free_flow,1.0,25877.0,2023-06-11T03:00:00.000Z
2023-06-11T04:00:00.000Z,19928,1.86,27.1,24617,102.73,15185,22806,89,0,free_flow,1.0,24617.0,2023-06-11T04:00:00.000Z
2023-06-11T05:00:00.000Z,19928,0.73,30.0,24859,102.87,15248,23078,67,0,free_flow,1.0,24859.0,2023-06-11T05:00:00.000Z
2023-06-11T06:00:00.000Z,19928,2.08,26.9,26576,102.53,15101,22932,5,1,normal,1.0,26576.0,2023-06-11T06:00:00.000Z
2023-06-11T07:00:00.000Z,19928,0.34,33.4,24552,103.0,15292,22728,10,0,free_flow,1.0,24552.0,2023-06-11T07:00:00.000Z
2023-06-11T08:00:00.000Z,19928,1.03,34.8,24835,102.62,15105,22823,7,0,free_flow,1.0,24835.0,2023-06-11T08:00:00.000Z
2023-06-11T09:00:00.000Z,19928,1.66,31.7,23794,102.49,15202,22711,29,0,free_flow,1.0,23794.0,2023-06-11T09:00:00.000Z
2023-06-11T10:00:00.000Z,19928,2.08,32.2,23772,102.66,15296,22982,5,0,normal,1.0,23772.0,2023-06-11T10:00:00.000Z
2023-06-11T11:00:00.000Z,19928,1.93,30.7,26352,102.86,15129,22881,24,0,free_flow,1.0,26352.0,2023-06-11T11:00:00.000Z
2023-06-11T12:00:00.000Z,19928,4.17,20.9,27002,102.5,15261,22672,5,0,congested,1.0,27002.0,2023-06-11T12:00:00.000Z
2023-06-11T13:00:00.000Z,19928,2.46,29.3,26209,102.58,15172,22841,52,0,normal,1.0,26209.0,2023-06-11T13:00:00.000Z
2023-06-11T14:00:00.000Z,19928,3.3,26.6,27067,102.72,15165,22815,74,0,normal,1.0,27067.0,2023-06-11T14:00:00.000Z
2023-06-11T15:00:00.000Z,19928,3.39,27.8,24408,102.69,15275,22820,96,0,normal,1.0,24408.0,2023-06-11T15:00:00.000Z
2023-06-11T16:00:00.000Z,19928,3.53,25.4,26466,103.02,15280,22938,76,0,normal,1.0,26466.0,2023-06-11T16:00:00.000Z
2023-06-11T17:00:00.000Z,19928,4.14,21.9,24727,102.78,15230,22711,89,0,congested,1.0,24727.0,2023-06-11T17:00:00.000Z
2023-06-11T18:00:00.000Z,19928,3.67,26.1,26124,102.99,15139,22851,98,0,normal,1.0,26124.0,2023-06-11T18:00:00.000Z
2023-06-11T19:00:00.000Z,19928,4.22,24.7,26575,102.7,15218,22700,79,1,congested,1.0,26575.0,2023-06-11T19:00:00.000Z
2023-06-11T20:00:00.000Z,19928,4.16,23.4,26480,102.81,15203,22735,77,1,congested,1.0,26480.0,2023-06-11T20:00:00.000Z
2023-06-11T21:00:00.000Z,19928,3.83,21.8,25073,102.8,15109,22816,76,0,normal,1.0,25073.0,2023-06-11T21:00:00.000Z
2023-06-11T22:00:00.000Z,19928,2.78,26.7,26544,102.56,15216,22946,83,1,normal,1.0,26544.0,2023-06-11T22:00:00.000Z
2023-06-11T23:00:00.000Z,19928,3.9,26.1,26002,102.47,15238,22798,84,0,normal,1.0,26002.0,2023-06-11T23:00:00.000Z
2023-06-12T00:00:00.000Z,19928,4.84,20.3,27388,102.62,15165,22910,90,0,congested,1.0,27388.0,2023-06-12T00:00:00.000Z
2023-06-12T01:00:00.000Z,19928,4.07,25.0,25700,102.49,15232,22973,89,0,congested,1.0,25700.0,2023-06-12T01:00:00.000Z
2023-06-12T02:00:00.000Z,19928,5.12,19.2,25779,102.91,15101,22730,89,0,congested,1.0,25779.0,2023-06-12T02:00:00.000Z
2023-06-12T03:00:00.000Z,19928,4.0,22.8,27036,102.97,15255,22609,97,0,congested,1.0,27036.0,2023-06-12T03:00:00.000Z
2023-06-12T04:00:00.000Z,19928,3.68,23.7,26671,102.67,15275,22643,80,0,normal,1.0,26671.0,2023-06-12T04:00:00.000Z
2023-06-12T05:00:00.000Z,19928,1.26,29.3,23597,102.57,15249,22801,73,0,free_flow,1.0,23597.0,2023-06-12T05:00:00.000Z
2023-06-12T06:00:00.000Z,19928,2.35,27.5,25053,102.55,15281,22856,28,0,normal,1.0,25053.0,2023-06-12T06:00:00.000Z
2023-06-12T07:00:00.000Z,19928,1.41,32.4,23621,102.77,15181,23343,13,0,free_flow,1.0,23621.0,2023-06-12T07:00:00.000Z
2023-06-12T08:00:00.000Z,19928,1.94,29.0,26198,102.73,15294,23116,8,0,free_flow,1.0,26198.0,2023-06-12T08:00:00.000Z
2023-06-12T09:00:00.000Z,19928,1.1,30.7,24715,103.03,15121,23353,6,0,free_flow,1.0,24715.0,2023-06-12T09:00:00.000Z
2023-06-12T10:00:00.000Z,19928,0.77,34.0,23944,103.01,15200,23218,6,0,free_flow,1.0,23944.0,2023-06-12T10:00:00.000Z
2023-06-12T11:00:00.000Z,19928,1.05,32.2,23473,103.03,15148,23304,28,0,free_flow,1.0,23473.0,2023-06-12T11:00:00.000Z
2023-06-12T12:00:00.000Z,19928,4.9,20.9,25549,102.85,15098,23342,6,0,congested,1.0,25549.0,2023-06-12T12:00:00.000Z
2023-06-12T13:00:00.000Z,19928,5.18,22.3,25866,102.97,15154,23137,67,0,congested,1.0,25866.0,2023-06-12T13:00:00.000Z
2023-06-12T14:00:00.000Z,19928,6.93,14.9,28323,102.95,15116,23316,74,0,heavy,1.3,36819.9,2023-06-12T14:00:00.000Z
2023-06-12T15:00:00.000Z,19928,6.7,16.5,28298,102.64,15289,23199,117,0,heavy,1.3,36787.4,2023-06-12T15:00:00.000Z
2023-06-12T16:00:00.000Z,19928,6.47,14.1,26632,102.83,15163,23231,115,1,heavy,1.3,34621.6,2023-06-12T16:00:00.000Z
2023-06-12T17:00:00.000Z,19928,4.61,21.1,27305,102.77,15166,23217,132,0,congested,1.0,27305.0,2023-06-12T17:00:00.000Z
2023-06-12T18:00:00.000Z,19928,5.57,17.8,27311,102.8,15284,22970,110,1,congested,1.0,27311.0,2023-06-12T18:00:00.000Z
2023-06-12T19:00:00.000Z,19928,5.63,21.6,27245,102.73,15122,23001,133,1,congested,1.0,27245.0,2023-06-12T19:00:00.000Z
2023-06-12T20:00:00.000Z,19928,2.91,24.0,24748,102.61,15180,22991,131,0,normal,1.0,24748.0,2023-06-12T20:00:00.000Z
2023-06-12T21:00:00.000Z,19928,2.99,27.8,26199,102.94,15290,23162,119,0,normal,1.0,26199.0,2023-06-12T21:00:00.000Z
2023-06-12T22:00:00.000Z,19928,5.0,22.5,27680,102.55,15296,22973,110,0,congested,1.0,27680.0,2023-06-12T22:00:00.000Z
2023-06-12T23:00:00.000Z,19928,4.18,22.3,26926,102.62,15246,23024,110,0,congested,1.0,26926.0,2023-06-12T23:00:00.000Z
2023-06-13T00:00:00.000Z,19928,7.33,13.0,27185,102.95,15161,23180,130,0,heavy,1.3,35340.5,2023-06-13T00:00:00.000Z
2023-06-13T01:00:00.000Z,19928,7.3,12.5,25550,103.0,15168,23316,114,0,heavy,1.3,33215.0,2023-06-13T01:00:00.000Z
2023-06-13T02:00:00.000Z,19928,7.38,13.0,26707,103.02,15106,23335,111,0,heavy,1.3,34719.1,2023-06-13T02:00:00.000Z
2023-06-13T03:00:00.000Z,19928,2.95,29.2,25919,103.03,15099,23252,132,1,normal,1.0,25919.0,2023-06-13T03:00:00.000Z
2023-06-13T04:00:00.000Z,19928,2.92,24.1,24361,102.55,15103,23187,112,0,normal,1.0,24361.0,2023-06-13T04:00:00.000Z
2023-06-13T05:00:00.000Z,19928,2.03,29.1,24837,102.79,15098,22997,50,0,normal,1.0,24837.0,2023-06-13T05:00:00.000Z
2023-06-13T06:00:00.000Z,19928,0.93,31.0,25349,102.57,15231,23223,10,0,free_flow,1.0,25349.0,2023-06-13T06:00:00.000Z
2023-06-13T07:00:00.000Z,19928,1.22,32.8,25998,102.75,15189,22981,26,1,free_flow,1.0,25998.0,2023-06-13T07:00:00.000Z
2023-06-13T08:00:00.000Z,19928,1.59,29.6,25564,102.9,15163,22901,29,0,free_flow,1.0,25564.0,2023-06-13T08:00:00.000Z
2023-06-13T09:00:00.000Z,19928,1.07,31.1,25101,103.05,15270,22763,12,0,free_flow,1.0,25101.0,2023-06-13T09:00:00.000Z
2023-06-13T10:00:00.000Z,19928,1.45,28.3,24086,103.04,15111,22982,23,0,free_flow,1.0,24086.0,2023-06-13T10:00:00.000Z
2023-06-13T11:00:00.000Z,19928,2.38,30.8,25761,102.81,15228,22851,9,1,normal,1.0,25761.0,2023-06-13T11:00:00.000Z
2023-06-13T12:00:00.000Z,19928,3.39,25.6,26633,102.7,15144,22859,15,1,normal,1.0,26633.0,2023-06-13T12:00:00.000Z
2023-06-13T13:00:00.000Z,19928,4.7,19.3,25910,102.68,15106,22679,72,0,congested,1.0,25910.0,2023-06-13T13:00:00.000Z
2023-06-13T14:00:00.000Z,19928,6.93,17.1,28079,102.79,15199,22978,74,0,heavy,1.3,36502.700000000004,2023-06-13T14:00:00.000Z
2023-06-13T15:00:00.000Z,19928,6.75,17.8,26363,102.53,15129,22637,127,0,heavy,1.3,34271.9,2023-06-13T15:00:00.000Z
2023-06-13T16:00:00.000Z,19928,6.47,16.7,27142,102.69,15185,22769,129,1,heavy,1.3,35284.6,2023-06-13T16:00:00.000Z
2023-06-13T17:00:00.000Z,19928,4.44,25.4,27025,102.54,15243,22738,111,0,congested,1.0,27025.0,2023-06-13T17:00:00.000Z
2023-06-13T18:00:00.000Z,19928,5.29,18.5,27476,102.5,15216,22719,116,1,congested,1.0,27476.0,2023-06-13T18:00:00.000Z
2023-06-13T19:00:00.000Z,19928,6.15,19.8,26532,103.04,15186,22834,131,1,heavy,1.3,34491.6,2023-06-13T19:00:00.000Z
2023-06-13T20:00:00.000Z,19928,3.12,28.3,25401,102.65,15141,23012,130,1,normal,1.0,25401.0,2023-06-13T20:00:00.000Z
2023-06-13T21:00:00.000Z,19928,4.25,23.2,27268,102.75,15240,22886,131,0,congested,1.0,27268.0,2023-06-13T21:00:00.000Z
2023-06-13T22:00:00.000Z,19928,2.83,27.3,25312,102.88,15170,22686,121,1,normal,1.0,25312.0,2023-06-13T22:00:00.000Z
2023-06-13T23:00:00.000Z,19928,3.36,23.3,24117,102.77,15278,22652,111,0,normal,1.0,24117.0,2023-06-13T23:00:00.000Z
2023-06-14T00:00:00.000Z,19928,8.26,9.7,27353,103.0,15254,22755,123,1,gridlock,1.3,35558.9,2023-06-14T00:00:00.000Z
2023-06-14T01:00:00.000Z,19928,6.93,15.1,27225,103.01,15244,22763,116,0,heavy,1.3,35392.5,2023-06-14T01:00:00.000Z
2023-06-14T02:00:00.000Z,19928,7.71,15.9,27928,102.63,15219,22785,119,0,heavy,1.3,36306.4,2023-06-14T02:00:00.000Z
2023-06-14T03:00:00.000Z,19928,4.15,21.7,24633,102.72,15229,22711,134,1,congested,1.0,24633.0,2023-06-14T03:00:00.000Z
2023-06-14T04:00:00.000Z,19928,4.55,22.1,26268,102.58,15198,22839,133,0,congested,1.0,26268.0,2023-06-14T04:00:00.000Z
2023-06-14T05:00:00.000Z,19928,1.99,26.8,25439,103.02,15266,22947,61,0,free_flow,1.0,25439.0,2023-06-14T05:00:00.000Z
2023-06-14T06:00:00.000Z,19928,0.66,31.9,25158,102.5,15258,22757,24,0,free_flow,1.0,25158.0,2023-06-14T06:00:00.000Z
2023-06-14T07:00:00.000Z,19928,0.48,32.9,23870,102.95,15186,23264,11,0,free_flow,1.0,23870.0,2023-06-14T07:00:00.000Z
2023-06-14T08:00:00.000Z,19928,1.2,34.4,25617,102.96,15203,23225,18,0,free_flow,1.0,25617.0,2023-06-14T08:00:00.000Z
2023-06-14T09:00:00.000Z,19928,0.88,30.7,25568,102.99,15227,23262,6,0,free_flow,1.0,25568.0,2023-06-14T09:00:00.000Z
2023-06-14T10:00:00.000Z,19928,1.03,29.7,23666,102.85,15202,23332,19,0,free_flow,1.0,23666.0,2023-06-14T10:00:00.000Z
2023-06-14T11:00:00.000Z,19928,1.12,29.2,25604,102.77,15260,23339,5,0,free_flow,1.0,25604.0,2023-06-14T11:00:00.000Z
2023-06-14T12:00:00.000Z,19928,3.75,24.6,26098,102.82,15236,23299,20,1,normal,1.0,26098.0,2023-06-14T12:00:00.000Z
2023-06-14T13:00:00.000Z,19928,4.04,23.8,25665,102.58,15270,23537,56,0,congested,1.0,25665.0,2023-06-14T13:00:00.000Z
2023-06-14T14:00:00.000Z,19928,6.32,15.5,27526,102.57,15217,23319,53,1,heavy,1.3,35783.8,2023-06-14T14:00:00.000Z
2023-06-14T15:00:00.000Z,19928,7.02,13.8,25827,102.94,15172,23549,124,0,heavy,1.3,33575.1,2023-06-14T15:00:00.000Z
2023-06-14T16:00:00.000Z,19928,6.93,14.5,26484,102.79,15125,23483,117,0,heavy,1.3,34429.200000000004,2023-06-14T16:00:00.000Z
2023-06-14T17:00:00.000Z,19928,3.37,22.6,26789,103.02,15165,23376,123,1,normal,1.0,26789.0,2023-06-14T17:00:00.000Z
2023-06-14T18:00:00.000Z,19928,6.19,19.6,25571,102.62,15266,23366,134,1,heavy,1.3,33242.3,2023-06-14T18:00:00.000Z
2023-06-14T19:00:00.000Z,19928,4.9,22.9,27453,102.63,15140,23221,116,0,congested,1.0,27453.0,2023-06-14T19:00:00.000Z
2023-06-14T20:00:00.000Z,19928,3.16,25.1,25921,102.77,15126,23242,133,0,normal,1.0,25921.0,2023-06-14T20:00:00.000Z
2023-06-14T21:00:00.000Z,19928,4.84,21.9,24668,102.51,15271,23475,111,0,congested,1.0,24668.0,2023-06-14T21:00:00.000Z
2023-06-14T22:00:00.000Z,19928,3.72,23.6,24705,102.91,15242,23416,122,1,normal,1.0,24705.0,2023-06-14T22:00:00.000Z
2023-06-14T23:00:00.000Z,19928,3.24,23.1,24219,102.56,15213,23294,115,0,normal,1.0,24219.0,2023-06-14T23:00:00.000Z
2023-06-15T00:00:00.000Z,19928,8.6,11.5,28339,102.8,15266,23313,125,0,gridlock,1.3,36840.700000000004,2023-06-15T00:00:00.000Z
2023-06-15T01:00:00.000Z,19928,8.38,12.9,26705,102.52,15212,23213,124,0,gridlock,1.3,34716.5,2023-06-15T01:00:00.000Z
2023-06-15T02:00:00.000Z,19928,9.07,8.6,27904,102.71,15149,23395,132,0,gridlock,1.3,36275.200000000004,2023-06-15T02:00:00.000Z
2023-06-15T03:00:00.000Z,19928,4.91,19.7,27225,102.8,15146,23503,110,0,congested,1.0,27225.0,2023-06-15T03:00:00.000Z
2023-06-15T04:00:00.000Z,19928,4.47,21.1,27219,102.78,15174,23533,123,0,congested,1.0,27219.0,2023-06-15T04:00:00.000Z
2023-06-15T05:00:00.000Z,19928,0.69,32.2,25653,103.05,15168,23172,53,0,free_flow,1.0,25653.0,2023-06-15T05:00:00.000Z
2023-06-15T06:00:00.000Z,19928,1.46,30.7,24920,102.86,15145,23405,17,0,free_flow,1.0,24920.0,2023-06-15T06:00:00.000Z
2023-06-15T07:00:00.000Z,19928,0.59,34.9,23521,102.78,15113,22931,24,0,free_flow,1.0,23521.0,2023-06-15T07:00:00.000Z
2023-06-15T08:00:00.000Z,19928,1.62,28.7,24513,102.85,15100,22865,13,1,free_flow,1.0,24513.0,2023-06-15T08:00:00.000Z
2023-06-15T09:00:00.000Z,19928,2.5,29.2,24797,102.91,15161,22970,5,0,normal,1.0,24797.0,2023-06-15T09:00:00.000Z
2023-06-15T10:00:00.000Z,19928,0.31,36.9,25963,103.03,15238,22807,26,1,free_flow,1.0,25963.0,2023-06-15T10:00:00.000Z
2023-06-15T11:00:00.000Z,19928,2.4,26.4,26176,102.55,15292,22792,18,0,normal,1.0,26176.0,2023-06-15T11:00:00.000Z
2023-06-15T12:00:00.000Z,19928,4.09,23.6,25341,102.89,15130,23002,5,0,congested,1.0,25341.0,2023-06-15T12:00:00.000Z
2023-06-15T13:00:00.000Z,19928,3.16,25.3,25271,102.47,15220,22861,70,0,normal,1.0,25271.0,2023-06-15T13:00:00.000Z
2023-06-15T14:00:00.000Z,19928,8.35,12.2,26746,102.47,15256,23115,69,0,gridlock,1.3,34769.8,2023-06-15T14:00:00.000Z
2023-06-15T15:00:00.000Z,19928,7.59,16.0,26864,102.89,15233,23039,125,0,heavy,1.3,34923.200000000004,2023-06-15T15:00:00.000Z
2023-06-15T16:00:00.000Z,19928,7.38,16.7,25817,102.79,15231,22909,129,0,heavy,1.3,33562.1,2023-06-15T16:00:00.000Z
2023-06-15T17:00:00.000Z,19928,4.0,23.5,26846,102.94,15220,22927,127,1,congested,1.0,26846.0,2023-06-15T17:00:00.000Z
2023-06-15T18:00:00.000Z,19928,4.65,23.5,26176,102.69,15268,23086,134,0,congested,1.0,26176.0,2023-06-15T18:00:00.000Z
2023-06-15T19:00:00.000Z,19928,4.57,22.3,26364,102.55,15229,22763,113,0,congested,1.0,26364.0,2023-06-15T19:00:00.000Z
2023-06-15T20:00:00.000Z,19928,4.39,24.3,25074,102.85,15296,22991,130,1,congested,1.0,25074.0,2023-06-15T20:00:00.000Z
2023-06-15T21:00:00.000Z,19928,4.91,23.6,26029,102.77,15279,23015,111,0,congested,1.0,26029.0,2023-06-15T21:00:00.000Z
2023-06-15T22:00:00.000Z,19928,4.47,23.8,25899,102.64,15263,22780,115,0,congested,1.0,25899.0,2023-06-15T22:00:00.000Z
2023-06-15T23:00:00.000Z,19928,4.82,18.9,24930,102.74,15283,23044,123,1,congested,1.0,24930.0,2023-06-15T23:00:00.000Z
2023-06-16T00:00:00.000Z,19928,8.83,8.7,26198,102.79,15160,23071,120,1,gridlock,1.3,34057.4,2023-06-16T00:00:00.000Z
2023-06-16T01:00:00.000Z,19928,6.88,17.5,27248,102.59,15106,22884,129,0,heavy,1.3,35422.4,2023-06-16T01:00:00.000Z
2023-06-16T02:00:00.000Z,19928,8.65,7.9,27756,102.9,15146,23037,132,0,gridlock,1.3,36082.8,2023-06-16T02:00:00.000Z
2023-06-16T03:00:00.000Z,19928,4.65,22.1,26516,102.83,15151,22741,129,0,congested,1.0,26516.0,2023-06-16T03:00:00.000Z
2023-06-16T04:00:00.000Z,19928,3.64,25.5,26897,102.5,15240,22843,127,0,normal,1.0,26897.0,2023-06-16T04:00:00.000Z
2023-06-16T05:00:00.000Z,19928,1.28,33.3,26341,102.76,15132,23007,51,0,free_flow,1.0,26341.0,2023-06-16T05:00:00.000Z
2023-06-16T06:00:00.000Z,19928,2.09,31.0,26160,102.62,15275,22935,7,0,normal,1.0,26160.0,2023-06-16T06:00:00.000Z
2023-06-16T07:00:00.000Z,19928,2.67,25.0,23924,103.0,15279,23068,5,0,normal,1.0,23924.0,2023-06-16T07:00:00.000Z
2023-06-16T08:00:00.000Z,19928,2.67,28.6,24775,102.73,15178,23191,12,0,normal,1.0,24775.0,2023-06-16T08:00:00.000Z
2023-06-16T09:00:00.000Z,19928,1.44,32.7,25737,102.55,15257,23030,7,0,free_flow,1.0,25737.0,2023-06-16T09:00:00.000Z
2023-06-16T10:00:00.000Z,19928,2.19,26.5,26382,102.86,15185,23204,25,0,normal,1.0,26382.0,2023-06-16T10:00:00.000Z
2023-06-16T11:00:00.000Z,19928,1.42,30.9,26133,102.62,15283,23103,29,0,free_flow,1.0,26133.0,2023-06-16T11:00:00.000Z
2023-06-16T12:00:00.000Z,19928,4.88,22.2,26675,103.04,15172,23000,6,0,congested,1.0,26675.0,2023-06-16T12:00:00.000Z
2023-06-16T13:00:00.000Z,19928,4.36,21.8,27013,102.48,15105,23282,54,0,congested,1.0,27013.0,2023-06-16T13:00:00.000Z
2023-06-16T14:00:00.000Z,19928,8.55,10.3,26485,102.54,15104,23201,67,0,gridlock,1.3,34430.5,2023-06-16T14:00:00.000Z
2023-06-16T15:00:00.000Z,19928,8.69,8.3,27233,103.06,15219,23002,112,1,gridlock,1.3,35402.9,2023-06-16T15:00:00.000Z
2023-06-16T16:00:00.000Z,19928,7.09,16.8,25721,103.03,15217,23304,134,0,heavy,1.3,33437.3,2023-06-16T16:00:00.000Z
2023-06-16T17:00:00.000Z,19928,5.15,19.0,25632,102.5,15107,23176,123,0,congested,1.0,25632.0,2023-06-16T17:00:00.000Z
2023-06-16T18:00:00.000Z,19928,5.96,17.9,27386,102.69,15252,23060,132,1,congested,1.0,27386.0,2023-06-16T18:00:00.000Z
2023-06-16T19:00:00.000Z,19928,4.87,21.5,25218,103.03,15132,23216,133,1,congested,1.0,25218.0,2023-06-16T19:00:00.000Z
2023-06-16T20:00:00.000Z,19928,2.81,24.7,26133,102.62,15279,23026,133,0,normal,1.0,26133.0,2023-06-16T20:00:00.000Z
2023-06-16T21:00:00.000Z,19928,4.44,22.2,26807,102.98,15261,23194,118,0,congested,1.0,26807.0,2023-06-16T21:00:00.000Z
2023-06-16T22:00:00.000Z,19928,3.33,23.6,26735,102.77,15236,23086,127,0,normal,1.0,26735.0,2023-06-16T22:00:00.000Z
2023-06-16T23:00:00.000Z,19928,3.36,24.0,27008,102.95,15223,23285,118,0,normal,1.0,27008.0,2023-06-16T23:00:00.000Z
2023-06-17T00:00:00.000Z,19928,8.13,11.4,28092,102.86,15220,23235,132,0,gridlock,1.3,36519.6,2023-06-17T00:00:00.000Z
2023-06-17T01:00:00.000Z,19928,6.87,15.7,27417,102.94,15204,23072,133,0,heavy,1.3,35642.1,2023-06-17T01:00:00.000Z
2023-06-17T02:00:00.000Z,19928,7.8,12.8,28081,102.67,15120,23138,122,0,heavy,1.3,36505.3,2023-06-17T02:00:00.000Z
2023-06-17T03:00:00.000Z,19928,4.72,19.2,25172,103.05,15103,23382,126,0,congested,1.0,25172.0,2023-06-17T03:00:00.000Z
2023-06-17T04:00:00.000Z,19928,2.87,26.1,26144,102.7,15258,23225,128,0,normal,1.0,26144.0,2023-06-17T04:00:00.000Z
2023-06-17T05:00:00.000Z,19928,1.8,27.2,26264,102.48,15154,23190,51,0,free_flow,1.0,26264.0,2023-06-17T05:00:00.000Z
2023-06-17T06:00:00.000Z,19928,0.68,31.6,24486,102.92,15292,23007,9,0,free_flow,1.0,24486.0,2023-06-17T06:00:00.000Z
2023-06-17T07:00:00.000Z,19928,2.37,25.9,23811,102.59,15169,23347,18,0,normal,1.0,23811.0,2023-06-17T07:00:00.000Z
2023-06-17T08:00:00.000Z,19928,1.24,29.5,24342,102.52,15200,23692,23,1,free_flow,1.0,24342.0,2023-06-17T08:00:00.000Z
2023-06-17T09:00:00.000Z,19928,2.25,28.7,23990,102.87,15183,23634,7,1,normal,1.0,23990.0,2023-06-17T09:00:00.000Z
2023-06-17T10:00:00.000Z,19928,2.04,31.9,25503,102.93,15197,23426,8,0,normal,1.0,25503.0,2023-06-17T10:00:00.000Z
2023-06-17T11:00:00.000Z,19928,2.41,26.4,26264,102.84,15123,23424,25,0,normal,1.0,26264.0,2023-06-17T11:00:00.000Z
2023-06-17T12:00:00.000Z,19928,3.04,27.9,24264,102.61,15117,23721,23,0,normal,1.0,24264.0,2023-06-17T12:00:00.000Z
2023-06-17T13:00:00.000Z,19928,2.97,23.9,25246,102.59,15146,23351,67,0,normal,1.0,25246.0,2023-06-17T13:00:00.000Z
2023-06-17T14:00:00.000Z,19928,3.39,24.5,26135,102.65,15162,23586,71,0,normal,1.0,26135.0,2023-06-17T14:00:00.000Z
2023-06-17T15:00:00.000Z,19928,4.58,21.6,27275,102.87,15232,23439,88,0,congested,1.0,27275.0,2023-06-17T15:00:00.000Z
2023-06-17T16:00:00.000Z,19928,4.55,19.9,25203,102.5,15277,23433,95,0,congested,1.0,25203.0,2023-06-17T16:00:00.000Z
2023-06-17T17:00:00.000Z,19928,3.26,26.7,25654,102.98,15223,23378,95,0,normal,1.0,25654.0,2023-06-17T17:00:00.000Z
2023-06-17T18:00:00.000Z,19928,2.61,25.6,23884,103.04,15251,23530,81,0,normal,1.0,23884.0,2023-06-17T18:00:00.000Z
2023-06-17T19:00:00.000Z,19928,3.6,26.7,25365,102.99,15168,23462,80,0,normal,1.0,25365.0,2023-06-17T19:00:00.000Z
2023-06-17T20:00:00.000Z,19928,2.89,27.5,24970,102.72,15218,23443,78,0,normal,1.0,24970.0,2023-06-17T20:00:00.000Z
2023-06-17T21:00:00.000Z,19928,3.23,27.4,24591,102.78,15168,23378,89,0,normal,1.0,24591.0,2023-06-17T21:00:00.000Z
2023-06-17T22:00:00.000Z,19928,3.39,23.5,24547,102.77,15114,23629,77,0,normal,1.0,24547.0,2023-06-17T22:00:00.000Z
2023-06-17T23:00:00.000Z,19928,2.67,26.4,24962,102.82,15262,23675,81,0,normal,1.0,24962.0,2023-06-17T23:00:00.000Z
2023-06-18T00:00:00.000Z,19928,5.01,22.2,24893,102.97,15283,23645,90,1,congested,1.0,24893.0,2023-06-18T00:00:00.000Z
2023-06-18T01:00:00.000Z,19928,4.75,21.4,27334,102.98,15153,23565,79,0,congested,1.0,27334.0,2023-06-18T01:00:00.000Z
2023-06-18T02:00:00.000Z,19928,5.64,20.0,27802,102.65,15191,23481,95,0,congested,1.0,27802.0,2023-06-18T02:00:00.000Z
2023-06-18T03:00:00.000Z,19928,3.71,24.1,26824,102.53,15111,23351,76,0,normal,1.0,26824.0,2023-06-18T03:00:00.000Z
2023-06-18T04:00:00.000Z,19928,2.5,29.0,23803,102.8,15131,23600,83,1,normal,1.0,23803.0,2023-06-18T04:00:00.000Z
2023-06-18T05:00:00.000Z,19928,0.92,33.3,24249,102.49,15162,23357,74,0,free_flow,1.0,24249.0,2023-06-18T05:00:00.000Z
2023-06-18T06:00:00.000Z,19928,1.93,28.4,24893,102.87,15209,23410,14,0,free_flow,1.0,24893.0,2023-06-18T06:00:00.000Z
2023-06-18T07:00:00.000Z,19928,2.16,31.2,24655,103.29,15063,23096,7,0,normal,1.0,24655.0,2023-06-18T07:00:00.000Z
2023-06-18T08:00:00.000Z,19928,0.33,35.5,25399,103.04,14961,23301,10,0,free_flow,1.0,25399.0,2023-06-18T08:00:00.000Z
2023-06-18T09:00:00.000Z,19928,1.33,28.7,25390,103.33,15074,23225,24,0,free_flow,1.0,25390.0,2023-06-18T09:00:00.000Z
2023-06-18T10:00:00.000Z,19928,1.04,29.3,23844,103.06,14968,23202,21,0,free_flow,1.0,23844.0,2023-06-18T10:00:00.000Z
2023-06-18T11:00:00.000Z,19928,2.14,30.3,23920,103.14,15011,23070,22,1,normal,1.0,23920.0,2023-06-18T11:00:00.000Z
